7.199280071992800913e+03 2.521466609178208418e-01 1.574925403991673245e-01 1.775448863253004106e-01 2.076282396283096465e-01
7.299270072992700989e+03 3.555409115672543141e-01 2.083179178776954077e-01 1.680652354839493878e-01 2.857415286466342130e-01
7.399260073992601065e+03 3.052879085887406085e-01 2.020361362972602770e-01 1.858138865181303556e-01 2.212257611751834718e-01
7.499250074992501141e+03 2.438967825704358716e-01 1.762353223195027019e-01 9.596225382936972303e-02 2.016960996360362690e-01
7.599240075992401216e+03 3.120394467618712864e-01 1.000878598138886383e-01 1.357271779258716893e-01 1.452848174523839464e-01
7.699230076992301292e+03 3.159560537749158127e-01 1.578268450793391120e-01 2.053263689052953200e-01 1.726281971453090536e-01
7.799220077992200459e+03 2.277460567043885498e-01 1.293045806899267569e-01 1.987812580662152995e-01 2.497053242362468339e-01
7.899210078992100534e+03 2.116061628310241527e-01 1.157858557144878370e-01 2.578213243178689162e-01 1.660683037510310156e-01
7.999200079992000610e+03 2.413547858064931939e-01 2.631376395343773544e-01 1.892302839842801843e-01 1.867637482546479488e-01
8.099190080991901596e+03 2.211174408331646468e-01 1.442791317313450727e-01 2.227837959466081597e-01 1.633526800385811106e-01
8.199180081991800762e+03 1.865722089405943696e-01 6.891314691758532174e-02 2.182832444031983510e-01 2.197555103150505562e-01
8.299170082991700838e+03 2.309898808470073617e-01 1.544138275325033227e-01 2.464181640801656192e-01 1.793828274941618173e-01
8.399160083991600914e+03 9.446836793378417252e-02 1.199993016149243225e-01 1.841712676601809651e-01 1.610369664605352524e-01
8.499150084991500989e+03 5.038112264135225643e-02 1.652056826011934210e-01 2.103461841989757442e-01 2.174722965314258849e-01
8.599140085991401065e+03 1.232564852706412722e-01 1.687261479527241981e-01 2.119287633831240525e-01 1.990185840950658147e-01
8.699130086991301141e+03 7.977782134479204090e-02 1.685484388933004007e-01 7.397422360962851995e-02 2.498016538076204551e-01
8.799120087991201217e+03 1.390185249308577009e-01 2.274942283578333946e-01 5.090768417570307874e-02 2.855267621602134431e-01
8.899110088991099474e+03 4.516147520761648604e-02 3.115345117427122390e-01 1.056397624652065659e-01 1.811367185345067743e-01
8.999100089991001369e+03 1.080264200871323826e-01 2.170820489983027735e-01 1.369719063129728742e-01 2.061762529425220647e-01
9.099090090990901444e+03 1.865605859686050028e-01 1.812579034441444970e-01 1.886848951039254152e-01 2.062345211386601707e-01
9.199080091990801520e+03 2.285937848685529461e-01 1.490047248357685983e-01 1.855962927824373609e-01 1.648813721275350641e-01
9.299070092990701596e+03 1.793956526747931823e-01 2.162846515174667583e-01 2.419920618786014221e-01 1.290971297519132588e-01
9.399060093990599853e+03 1.996409760997869542e-01 1.299722733238228567e-01 2.802232914651847651e-01 1.786978180282781936e-01
9.499050094990501748e+03 2.211891620493995347e-01 1.628391026667410646e-01 1.384359839696841787e-01 2.183213179687178152e-01
9.599040095990401824e+03 2.187541495743593467e-01 1.470654456446120750e-01 9.004782187243541569e-02 1.559337345049700840e-01
9.699030096990301899e+03 2.542949601934271775e-01 1.792635460411271808e-01 1.205814823063067059e-01 2.065134980545629828e-01
9.799020097990201975e+03 2.612072312990558198e-01 1.603912071716235566e-01 1.362727573965692718e-01 1.407141138117548040e-01
9.899010098990100232e+03 1.472178076065314145e-01 1.674964237563322245e-01 1.176584474332701552e-01 1.740149641736037367e-01
9.999000099990002127e+03 1.314163187104495749e-02 1.724889316284790863e-01 1.841085118058455317e-01 1.916489265947518283e-01
1.009899010098990038e+04 2.129499686644178436e-01 1.555310333258985989e-01 1.545184938335188718e-01 2.179420328017893371e-01
1.019898010198980228e+04 2.110054232620665327e-01 1.307624066000563634e-01 1.628683286316551793e-01 2.308110296137099449e-01
1.029897010298970235e+04 4.935042175847603046e-02 1.238479613499344351e-01 1.869800960118120081e-01 2.058137553559473976e-01
1.039896010398960061e+04 1.273508142938643284e-01 2.118700158403184763e-01 2.373335802657287052e-01 2.228738244537562807e-01
1.049895010498950251e+04 1.033013719110343481e-01 1.817594013420934518e-01 2.334629773978806055e-01 1.863817877896471187e-01
1.059894010598940076e+04 1.372901202511842278e-01 2.760535673716958405e-01 2.350461235177734032e-01 1.317686219591167329e-01
1.069893010698930084e+04 1.692541430008194236e-01 2.174704900607618008e-01 2.213405824868639737e-01 2.049287369303144091e-01
1.079892010798920091e+04 1.121902264505727498e-01 1.486855336128111160e-01 2.272574433826744789e-01 1.990096422023116818e-01
1.089891010898910099e+04 2.815024274727237485e-01 1.727319625083633126e-01 2.534256600930591130e-01 1.659037842740514190e-01
1.099890010998900289e+04 2.389849744747551130e-01 1.985866822267325082e-01 2.257145578925960072e-01 1.567526307625617121e-01
1.109889011098890114e+04 2.351304950656178117e-01 2.301348332310438893e-01 1.815837949048302036e-01 1.953707677601790038e-01
1.119888011198880122e+04 2.107725109642939743e-01 1.452963873148102603e-01 1.745879076070330493e-01 1.859986259131052588e-01
1.129887011298870129e+04 2.630155299670284275e-01 1.663770591896803208e-01 1.393715766524157573e-01 1.847449794659066502e-01
1.139886011398860137e+04 2.761695535775375854e-01 1.841891908014087198e-01 1.958343721929671488e-01 1.570192943058787982e-01
1.149885011498850145e+04 1.414348135774138038e-01 2.474260696109830959e-01 1.135643353308598696e-01 1.835426755848615643e-01
1.159884011598840152e+04 1.404460847540767721e-01 1.173467999319677824e-01 1.770334587831584594e-01 1.905051659987500312e-01
1.169883011698830160e+04 1.743619292530505238e-01 2.718922533313650747e-01 2.125342803430491367e-01 1.377849781888209058e-01
1.179882011798820167e+04 1.922748326357519300e-01 1.778472608229322571e-01 1.736615681828870550e-01 1.264499293549472825e-01
1.189881011898810175e+04 1.345044509171345049e-01 1.643848908558913358e-01 2.442810728383153773e-01 9.284181892251719415e-02
1.199880011998800001e+04 5.714054813119325699e-02 1.786380887969361009e-01 2.373807598626749560e-01 1.155290246613626809e-01
1.209879012098790190e+04 1.565577303445669644e-01 2.350595535940878389e-01 2.245721521909535834e-01 8.871863037910864003e-02
1.219878012198780198e+04 1.358853827273900083e-01 1.775919768775501006e-01 2.476168264119079643e-01 1.129432948656276109e-01
1.229877012298770205e+04 2.182201031914612066e-01 6.809339794373686638e-02 1.981716930686043543e-01 1.728790697163310186e-01
1.239876012398760213e+04 1.921032043820674051e-01 2.423276609526186232e-01 1.890681781521404148e-01 1.687391298745772039e-01
1.249875012498750039e+04 2.745894629342515159e-01 2.264763805401277252e-01 1.687153819002363830e-01 1.843271269539950852e-01
1.259874012598740228e+04 1.983361294443556355e-01 1.902407424254496382e-01 1.738578023953839535e-01 1.657476053113438874e-01
1.269873012698730054e+04 1.038532760229041590e-01 1.791861432976052659e-01 2.341807888593220310e-01 1.794648853153544277e-01
1.279872012798720243e+04 1.371712999396304811e-01 2.881204782365675010e-01 2.294114971236961287e-01 1.690409150427007179e-01
1.289871012898710251e+04 2.190206752154949810e-01 1.407811239540146253e-01 2.407947660886258501e-01 2.449444819433785059e-01
1.299870012998700076e+04 2.521591803607795002e-01 1.682047252377327495e-01 2.350497721794816697e-01 1.787594458669824193e-01
1.309869013098690266e+04 1.786788326263056559e-01 1.414751917582070251e-01 1.973919289936324484e-01 1.597650997751128843e-01
1.319868013198680092e+04 1.515373445139548969e-01 1.112368488033660258e-01 1.402315481828098898e-01 1.663960594686507144e-01
1.329867013298670281e+04 2.856338586402247248e-01 2.133214782274452936e-01 1.909255784997292427e-01 1.560994943292015880e-01
1.339866013398660107e+04 2.079615024200510420e-01 1.711402975035637430e-01 2.303301619978325165e-01 1.545223724365279716e-01
1.349865013498650114e+04 2.183760438840408602e-01 2.367513924994483487e-01 1.815163445300727318e-01 1.133368290092452435e-01
1.359864013598640304e+04 1.583735853337987776e-01 1.451987836717354985e-01 1.128700065141903242e-01 1.053083454992248674e-01
1.369863013698630130e+04 2.674776182468262542e-01 1.955548656926581197e-01 8.729094083718463848e-02 1.279811585643934879e-01
1.379862013798620137e+04 1.950891094313939866e-01 7.799635025607491723e-02 1.475804886935820903e-01 1.806026457944867880e-01
1.389861013898610145e+04 8.819449485573487013e-02 1.238632477019274009e-01 1.455184190509497544e-01 1.340806152319196365e-01
1.399860013998600152e+04 1.456726474543680039e-01 8.249643676254601876e-02 2.293379328569664644e-01 1.919921411619654184e-01
1.409859014098590342e+04 1.760750341174987799e-01 1.799824831632765854e-01 1.477051874276014976e-01 2.185217326116171144e-01
1.419858014198580167e+04 1.806705158074767004e-01 1.605944187899950581e-01 2.121400310128569722e-01 1.082886622160953438e-01
1.429857014298570175e+04 1.210658073116697153e-01 1.317191791166308079e-01 9.526459035488472893e-02 1.916572456260930979e-01
1.439856014398560183e+04 1.207965724807620739e-01 1.413908992142328958e-01 1.591107427768859439e-01 1.310711324226692398e-01
1.449855014498550190e+04 1.588912799651882313e-01 1.193768724982202517e-01 1.499515093833666823e-01 8.895198517308861019e-02
1.459854014598540198e+04 1.679479949416283757e-01 1.205111239853192268e-01 8.490791482659447442e-02 1.207241804326587009e-01
1.469853014698530205e+04 1.139539909560660647e-01 2.193463453549841236e-01 1.858545796303057440e-01 1.540743007322533109e-01
1.479852014798520213e+04 2.609369819713083238e-01 1.060000560662359564e-01 1.407068008842618234e-01 1.349126148149190352e-01
1.489851014898510221e+04 1.473639444297377143e-01 7.752928279823305402e-02 6.319374949372920380e-02 7.715053872120229694e-02
1.499850014998500228e+04 7.971635010990366088e-02 1.674493967090011706e-02 7.002327996163998369e-02 5.550901278799526967e-02
1.509849015098490054e+04 1.836875315562165045e-01 -2.991203903080334476e-03 1.116035979421533403e-01 6.810971733989786003e-02
1.519848015198480243e+04 2.217049784829657477e-01 6.756406208865066432e-02 1.025379394246746373e-01 2.328754702578372804e-02
1.529847015298470069e+04 7.024331315939449927e-02 9.528908458928471437e-02 1.630173282020635495e-01 6.486532008488646306e-02
1.539846015398460258e+04 1.430271206516423865e-01 1.478222642969425904e-01 1.498543943206984974e-01 4.665951671307507626e-02
1.549845015498450266e+04 1.430801768360115134e-01 8.136111758197793475e-02 1.510549553375204468e-01 7.806852775094830221e-02
1.559844015598440092e+04 1.748810331966744736e-01 1.718896414603402756e-01 1.830105300959357917e-01 1.068344252955869544e-01
1.569843015698430281e+04 1.099060035287513365e-01 2.990792542797022779e-01 1.569630186170717367e-01 1.164514299498141808e-01
1.579842015798420107e+04 1.623402550278351120e-01 1.257774248108262105e-01 1.278314661335250013e-01 8.244363356018674649e-02
1.589841015898410296e+04 1.530455377568257502e-01 1.285660942775229409e-01 1.521721930256677291e-01 5.924640157241883864e-02
1.599840015998400122e+04 1.675973571491524428e-01 2.473427082994406334e-01 2.036503579123007668e-01 9.445467272816000792e-02
1.609839016098390130e+04 1.039706996276786172e-01 1.693166631674169198e-01 1.652571682480681037e-01 8.006433681823234283e-02
1.619838016198380319e+04 1.380959739313100954e-01 1.609482401224354986e-01 2.184305609720986752e-01 9.738969240929899740e-02
1.629837016298370145e+04 1.529393662410994670e-01 1.234945613300637429e-01 2.264372036212500827e-01 1.368193415140426805e-01
1.639836016398360152e+04 1.521320349650457648e-01 1.426884060520494935e-01 2.075072559703795283e-01 1.378784222699311612e-01
1.649835016498350160e+04 1.785739206088835518e-01 1.785452486912838532e-01 2.227541266254725316e-01 1.383526698764472040e-01
1.659834016598340168e+04 1.726648624650906072e-01 1.912621935898652648e-01 2.079802169374238840e-01 1.326372215637010854e-01
1.669833016698330175e+04 1.146945899073420483e-01 1.590867894548330386e-01 2.053067185800105110e-01 1.178332422187640116e-01
1.679832016798320183e+04 1.104895742594246139e-01 1.403989217135462320e-01 1.728722933007776630e-01 1.133701675614694482e-01
1.689831016898310190e+04 8.867826598232458890e-02 1.690278726572170820e-01 1.774674976516661395e-01 1.341795089708810729e-01
1.699830016998300198e+04 1.006771323992039641e-01 8.335554922471226369e-02 1.755916762369131856e-01 1.509184140950045050e-01
1.709829017098290205e+04 1.216354756910706936e-01 1.698997760428067327e-01 1.551412532077261208e-01 1.113440425531864592e-01
1.719828017198280213e+04 1.427610723433554996e-01 2.097726416976747610e-01 2.145074160658456408e-01 1.619010163846513473e-01
1.729827017298270584e+04 1.814896468879424740e-01 1.229643841611197247e-01 1.400688855651379960e-01 1.295381186563145104e-01
1.739826017398260228e+04 1.782566497205471945e-01 1.535024157313883142e-01 1.231385023947424578e-01 1.758655778848043083e-01
1.749825017498250236e+04 1.752951288401299601e-01 1.623587723575803110e-01 2.087277608048236088e-01 1.714012544146909789e-01
1.759824017598240243e+04 3.589896484186347880e-01 1.729722397027982084e-01 1.746062008221321848e-01 1.785681392776256038e-01
1.769823017698230251e+04 1.795427637603871085e-01 1.309835201316071618e-01 9.718979834920339622e-02 1.858641409789797694e-01
1.779822017798219895e+04 1.838854934078420766e-01 2.120489327242308375e-01 7.966011747771066520e-02 1.420132228283406961e-01
1.789821017898210266e+04 2.552640003667775992e-01 2.061153201496915555e-01 1.041144749953570453e-01 1.247555407153146945e-01
1.799820017998200274e+04 2.503024697199048298e-01 2.131431062056238501e-01 1.384912058102399923e-01 1.352153027917165629e-01
1.809819018098190281e+04 2.661317914326431500e-01 1.854436344705559792e-01 1.205892616865490430e-01 1.457766079301066053e-01
1.819818018198180289e+04 2.053866700923820676e-01 1.709715762267879080e-01 1.663726082973211728e-01 1.404358238584433594e-01
1.829817018298169933e+04 2.730701648989164454e-01 1.385728114104809172e-01 1.626030641482719141e-01 1.311705436659044988e-01
1.839816018398160304e+04 2.050148963303246863e-01 1.698521953427807041e-01 1.423416190106989998e-01 9.491632884905364109e-02
1.849815018498150312e+04 1.917864580918687001e-01 1.777012144792143866e-01 1.473643711529418199e-01 1.159329631079764195e-01
1.859814018598140319e+04 1.484437650848400014e-01 3.117877927108702596e-01 1.352994047931631583e-01 1.267606212347629491e-01
1.869813018698130327e+04 1.166944565770742653e-01 1.931072781839234531e-01 1.684668050690978081e-01 1.350143118542848353e-01
1.879812018798119971e+04 2.418423438421934968e-01 2.320044657788571663e-01 1.672835060114761241e-01 1.292306701554056525e-01
1.889811018898110342e+04 2.153311539820239318e-01 2.151176368911445758e-01 9.853868709690105643e-02 1.638258209143798327e-01
1.899810018998100350e+04 2.057910255463386850e-01 2.151748455584639730e-01 7.358007894339325949e-02 9.127128392832972725e-02
1.909809019098090357e+04 2.427473464780304513e-01 1.662319251924761487e-01 1.431751680136449656e-01 8.793908001724304313e-02
1.919808019198080365e+04 1.848130703807877862e-01 2.059639364750221191e-01 8.501018701666850086e-02 1.384493537172315769e-01
1.929807019298070009e+04 1.973025212311816656e-01 1.919749837350520349e-01 1.063937483432564890e-01 1.230970548268811721e-01
1.939806019398060380e+04 2.415164041033258935e-01 2.189192564748209946e-01 1.110781107053058631e-01 1.185187737540616820e-01
1.949805019498050387e+04 1.881543813371303608e-01 1.194345148938157214e-01 1.403690565032502113e-01 1.364959380674144740e-01
1.959804019598040395e+04 2.274294035466825348e-01 1.314211523532075876e-01 1.607699107060666932e-01 1.059223094817509231e-01
1.969803019698030039e+04 1.688139155114812828e-01 1.403300663496418743e-01 1.519399941470669646e-01 1.223137681270235477e-01
1.979802019798020046e+04 1.727401554356685631e-01 1.403977936782384306e-01 1.379806031319734116e-01 1.216022850476400907e-01
1.989801019898010418e+04 2.231785370854788564e-01 2.254825189308016231e-01 2.000821668716329660e-01 1.631116689578583634e-01
1.999800019998000425e+04 1.785918012138698885e-01 1.523553832795296048e-01 1.400476041281610851e-01 1.491876727910977640e-01
2.009799020097990433e+04 2.516599950885874404e-01 1.858492202204140298e-01 1.699415526029180723e-01 1.127652092402462447e-01
2.019798020197980077e+04 2.041806081618589286e-01 1.473194557822494200e-01 1.135872924277420287e-01 1.340998347470869489e-01
2.029797020297970084e+04 1.876584695008053638e-01 1.357361611759440867e-01 1.675208603625329140e-01 1.307369730099300076e-01
2.039796020397960456e+04 1.697451814884337606e-01 1.457237908590691411e-01 1.384360317719804112e-01 1.481220799533097543e-01
2.049795020497950463e+04 7.650183522104596345e-02 2.167258374246265051e-01 1.000971180893057838e-01 1.129711303749691975e-01
2.059794020597940471e+04 9.999196461318853035e-02 1.137511500285160321e-01 1.535564015151074102e-01 1.132840534127465965e-01
2.069793020697930115e+04 5.975909265180312513e-02 1.012778842929511897e-01 1.597679669963127380e-01 1.189591595779094374e-01
2.079792020797920122e+04 1.268549813972208729e-01 1.449485323828861583e-01 1.472190299206572461e-01 1.301494586993129088e-01
2.089791020897910130e+04 7.145667067394492755e-02 2.440166093217304433e-01 1.483760021231168846e-01 7.945459385355763127e-02
2.099790020997900501e+04 4.207036517160635952e-02 1.183920267283383732e-01 8.374737909132994040e-02 1.058218600771819312e-01
2.109789021097890145e+04 7.337346525112197447e-03 1.920685506489323846e-01 1.425824480045101150e-01 1.193349214585604917e-01
2.119788021197880153e+04 1.851566503861278579e-01 2.489026493709319554e-01 1.485541079690104460e-01 8.821097149873152743e-02
2.129787021297870160e+04 1.677440931682639136e-01 1.763184684422202941e-01 1.849759668849131622e-01 1.392977946258338318e-01
2.139786021397860168e+04 1.833523828952013934e-01 1.407821565910340467e-01 2.135052121349685361e-01 1.010306555157545194e-01
2.149785021497850539e+04 1.323973084904130071e-01 2.022671225307844933e-01 2.014018867176560201e-01 9.390680727518524451e-02
2.159784021597840183e+04 1.258328840727287179e-01 1.366077135251778374e-01 1.864437050094423232e-01 1.577334200330860192e-01
2.169783021697830191e+04 2.338387985487953846e-01 1.642700041605746342e-01 2.081841411025802113e-01 1.392375084528995610e-01
2.179782021797820198e+04 1.981880417232976532e-01 1.841961645858131991e-01 1.654769139982477655e-01 1.215787182491946256e-01
2.189781021897810206e+04 1.354510057207575224e-01 1.874822782793473530e-01 1.516055401916708845e-01 1.472479356657699356e-01
2.199780021997800577e+04 1.599701195120890873e-01 1.362469376580397740e-01 1.702007169328885461e-01 7.563118053380941952e-02
2.209779022097790221e+04 2.080020058230717117e-01 1.933467790722850355e-01 1.707151359362258647e-01 1.143418454658042399e-01
2.219778022197780228e+04 1.850673263595619400e-01 1.787178518718434139e-01 1.556178471148105258e-01 5.824626104978708474e-02
2.229777022297770236e+04 1.696409732618730792e-01 1.142143650137995015e-01 1.704046804749635990e-01 1.231002402967905224e-01
2.239776022397760244e+04 1.219384661326266134e-01 1.575627778285886293e-01 1.779583944403462514e-01 5.360605152173230498e-02
2.249775022497750615e+04 9.631150089051959684e-02 2.170115317771476315e-01 1.968500351588971242e-01 6.767751405191052561e-02
2.259774022597740259e+04 2.235342532127392590e-01 2.019882484903370301e-01 2.126414539964406325e-01 1.155878145636881488e-01
2.269773022697730266e+04 1.581319734604539617e-01 1.284282330388980264e-01 1.559052300137216407e-01 1.338294830665115176e-01
2.279772022797720274e+04 1.235014678816215711e-01 1.287928185741464560e-01 1.711909534572360059e-01 1.225473618067862147e-01
2.289771022897710282e+04 1.325195818458816399e-01 1.681288254600903642e-01 1.675281222680775617e-01 1.243929270826718558e-01
2.299770022997700289e+04 1.583291000738795418e-01 1.882010935617883518e-01 1.812782685010486949e-01 9.877695715726790560e-02
2.309769023097690297e+04 1.262917303531746749e-01 1.391738374194097794e-01 1.809701408839870795e-01 9.525488048914061701e-02
2.319768023197680304e+04 1.068977188738205047e-01 1.957822522122708575e-01 1.451750671391172920e-01 6.161645922163035832e-02
